"participant","accuracy","rt","stimulus","age","gender"
104,"0","1228","stops",56,"male"
104,"1","660","ends",56,"male"
104,"1","757","halts",56,"male"
104,"0","4373","starts",56,"male"
104,"1","829","produces",56,"male"
104,"0","2044","avoids",56,"male"
104,"1","863","results in",56,"male"
104,"1","861","affects",56,"male"
104,"1","613","predicts",56,"male"
104,"0","3704","influences",56,"male"
104,"1","844","leads to",56,"male"
104,"1","1269","averts",56,"male"
104,"1","1901","avoids",56,"male"
104,"0","2369","determines",56,"male"
104,"0","2168","ends",56,"male"
104,"1","1470","precludes",56,"male"
104,"0","1961","predicts",56,"male"
104,"0","1175","stops",56,"male"
104,"1","748","blocks",56,"male"
104,"1","5029","ceases",56,"male"
104,"0","2391","leads to",56,"male"
104,"1","1359","halts",56,"male"
104,"0","2137","results in",56,"male"
104,"1","1237","blocks",56,"male"
104,"1","2492","influences",56,"male"
104,"0","2393","precludes",56,"male"
104,"1","1012","halts",56,"male"
104,"0","3575","determines",56,"male"
104,"1","1378","produces",56,"male"
104,"1","1253","starts",56,"male"
104,"1","1232","affects",56,"male"
104,"1","1804","influences",56,"male"
104,"0","2211","avoids",56,"male"
104,"1","2613","predicts",56,"male"
104,"1","1701","produces",56,"male"
104,"1","1474","ceases",56,"male"
104,"1","1413","leads to",56,"male"
104,"0","4483","stops",56,"male"
104,"1","918","ends",56,"male"
104,"0","1840","affects",56,"male"
104,"0","1871","determines",56,"male"
104,"0","5263","averts",56,"male"
104,"0","1573","results in",56,"male"
104,"0","3382","starts",56,"male"
104,"1","1318","ceases",56,"male"
104,"0","5745","leads to",56,"male"
104,"0","2693","stops",56,"male"
104,"1","990","precludes",56,"male"
104,"1","2099","blocks",56,"male"
104,"0","3817","affects",56,"male"
104,"0","1416","halts",56,"male"
104,"0","2450","influences",56,"male"
104,"1","725","determines",56,"male"
104,"1","790","starts",56,"male"
104,"0","1779","avoids",56,"male"
104,"1","2682","averts",56,"male"
104,"1","1077","results in",56,"male"
104,"0","3054","ends",56,"male"
104,"1","2172","precludes",56,"male"
104,"1","1238","halts",56,"male"
104,"0","2218","produces",56,"male"
104,"0","4698","stops",56,"male"
104,"1","835","predicts",56,"male"
104,"1","1008","avoids",56,"male"
104,"1","1206","ends",56,"male"
104,"1","1158","blocks",56,"male"
104,"1","4001","results in",56,"male"
104,"1","1552","influences",56,"male"
104,"1","1880","predicts",56,"male"
104,"1","1676","ceases",56,"male"
104,"1","1884","averts",56,"male"
104,"1","1722","determines",56,"male"
104,"1","2532","precludes",56,"male"
104,"1","1468","leads to",56,"male"
104,"1","1990","ceases",56,"male"
104,"0","2087","starts",56,"male"
104,"1","1222","affects",56,"male"
104,"1","1702","produces",56,"male"
104,"0","1540","halts",56,"male"
104,"0","1908","affects",56,"male"
104,"0","1391","averts",56,"male"
104,"1","967","leads to",56,"male"
104,"1","1094","ends",56,"male"
104,"1","1958","determines",56,"male"
104,"1","1749","starts",56,"male"
104,"1","1580","predicts",56,"male"
104,"0","2986","avoids",56,"male"
104,"1","1121","influences",56,"male"
104,"0","4388","stops",56,"male"
104,"0","2080","blocks",56,"male"
104,"0","2028","results in",56,"male"
104,"0","2535","precludes",56,"male"
104,"0","1871","produces",56,"male"
104,"1","997","predicts",56,"male"
104,"0","4560","blocks",56,"male"
104,"1","2623","ceases",56,"male"
104,"0","2741","influences",56,"male"
104,"0","969","starts",56,"male"
104,"1","1155","avoids",56,"male"
104,"1","2175","halts",56,"male"
104,"1","1673","averts",56,"male"
104,"0","4470","results in",56,"male"
104,"0","1202","leads to",56,"male"
104,"1","1421","ends",56,"male"
104,"1","1101","stops",56,"male"
104,"0","1691","determines",56,"male"
104,"0","1552","ends",56,"male"
104,"1","1563","produces",56,"male"
104,"1","1280","blocks",56,"male"
104,"1","2306","affects",56,"male"
104,"0","1043","ceases",56,"male"
104,"1","1436","determines",56,"male"
104,"0","1275","starts",56,"male"
104,"1","1053","predicts",56,"male"
104,"0","1073","precludes",56,"male"
104,"1","1780","results in",56,"male"
104,"1","876","influences",56,"male"
104,"0","4082","produces",56,"male"
104,"0","1323","halts",56,"male"
104,"0","1350","averts",56,"male"
104,"0","16295","affects",56,"male"
104,"0","2046","avoids",56,"male"
104,"1","926","stops",56,"male"
104,"0","1600","leads to",56,"male"
103,"1","1066","determines",28,"male"
103,"1","766","ceases",28,"male"
103,"0","948","averts",28,"male"
103,"1","929","produces",28,"male"
103,"0","995","avoids",28,"male"
103,"1","575","starts",28,"male"
103,"1","582","influences",28,"male"
103,"1","645","ends",28,"male"
103,"1","1108","predicts",28,"male"
103,"1","708","blocks",28,"male"
103,"1","595","affects",28,"male"
103,"1","914","results in",28,"male"
103,"0","1101","precludes",28,"male"
103,"1","956","stops",28,"male"
103,"1","657","halts",28,"male"
103,"1","818","averts",28,"male"
103,"1","602","avoids",28,"male"
103,"1","531","leads to",28,"male"
103,"0","1351","precludes",28,"male"
103,"1","1023","determines",28,"male"
103,"1","804","ends",28,"male"
103,"1","528","blocks",28,"male"
103,"1","597","influences",28,"male"
103,"1","765","predicts",28,"male"
103,"1","599","affects",28,"male"
103,"1","816","ceases",28,"male"
103,"1","552","results in",28,"male"
103,"1","655","starts",28,"male"
103,"1","707","halts",28,"male"
103,"1","423","produces",28,"male"
103,"1","814","leads to",28,"male"
103,"1","704","stops",28,"male"
103,"0","1027","avoids",28,"male"
103,"1","567","starts",28,"male"
103,"1","572","produces",28,"male"
103,"0","1088","averts",28,"male"
103,"1","1091","blocks",28,"male"
103,"1","1119","results in",28,"male"
103,"1","592","affects",28,"male"
103,"1","714","halts",28,"male"
103,"0","1131","precludes",28,"male"
103,"1","925","ceases",28,"male"
103,"1","918","leads to",28,"male"
103,"1","766","ends",28,"male"
103,"1","609","influences",28,"male"
103,"0","1149","determines",28,"male"
103,"0","885","stops",28,"male"
103,"1","621","ceases",28,"male"
103,"1","588","stops",28,"male"
103,"1","765","predicts",28,"male"
103,"0","1324","determines",28,"male"
103,"1","526","leads to",28,"male"
103,"0","1254","predicts",28,"male"
103,"0","863","halts",28,"male"
103,"0","845","results in",28,"male"
103,"1","468","starts",28,"male"
103,"0","1184","precludes",28,"male"
103,"1","946","affects",28,"male"
103,"1","740","avoids",28,"male"
103,"1","537","blocks",28,"male"
103,"1","727","produces",28,"male"
103,"1","615","averts",28,"male"
103,"1","496","influences",28,"male"
103,"1","391","influences",28,"male"
103,"1","658","starts",28,"male"
103,"1","803","affects",28,"male"
103,"1","732","ends",28,"male"
103,"1","619","leads to",28,"male"
103,"1","624","ends",28,"male"
103,"0","1042","ceases",28,"male"
103,"1","670","predicts",28,"male"
103,"1","774","produces",28,"male"
103,"0","971","precludes",28,"male"
103,"1","530","determines",28,"male"
103,"0","1067","averts",28,"male"
103,"0","974","stops",28,"male"
103,"1","920","blocks",28,"male"
103,"1","549","avoids",28,"male"
103,"1","629","halts",28,"male"
103,"0","1061","results in",28,"male"
103,"1","714","produces",28,"male"
103,"1","685","avoids",28,"male"
103,"1","724","results in",28,"male"
103,"1","791","affects",28,"male"
103,"1","610","predicts",28,"male"
103,"1","825","stops",28,"male"
103,"1","597","blocks",28,"male"
103,"1","705","determines",28,"male"
103,"1","563","influences",28,"male"
103,"0","1026","precludes",28,"male"
103,"0","1284","ceases",28,"male"
103,"0","1060","halts",28,"male"
103,"1","507","leads to",28,"male"
103,"1","559","starts",28,"male"
103,"1","498","produces",28,"male"
103,"1","574","ends",28,"male"
103,"1","638","leads to",28,"male"
103,"1","554","averts",28,"male"
103,"1","562","starts",28,"male"
103,"0","868","determines",28,"male"
103,"1","420","results in",28,"male"
103,"0","841","avoids",28,"male"
103,"0","741","ends",28,"male"
103,"1","400","affects",28,"male"
103,"0","874","blocks",28,"male"
103,"0","787","stops",28,"male"
103,"0","1092","halts",28,"male"
103,"1","643","influences",28,"male"
103,"0","1100","precludes",28,"male"
103,"1","712","ceases",28,"male"
103,"1","664","predicts",28,"male"
103,"1","418","results in",28,"male"
103,"1","508","affects",28,"male"
103,"1","402","starts",28,"male"
103,"1","582","influences",28,"male"
103,"0","1016","averts",28,"male"
103,"0","1069","predicts",28,"male"
103,"0","1070","determines",28,"male"
103,"1","1061","avoids",28,"male"
103,"1","484","averts",28,"male"
103,"1","582","leads to",28,"male"
103,"1","593","produces",28,"male"
103,"1","418","produces",28,"male"
103,"1","692","stops",28,"male"
103,"1","475","influences",28,"male"
103,"1","495","affects",28,"male"
103,"1","525","results in",28,"male"
103,"0","939","precludes",28,"male"
103,"1","404","starts",28,"male"
103,"1","939","halts",28,"male"
103,"0","1110","ceases",28,"male"
103,"1","582","ends",28,"male"
103,"1","533","blocks",28,"male"
103,"0","1060","halts",28,"male"
103,"1","523","ends",28,"male"
103,"0","851","predicts",28,"male"
103,"1","636","averts",28,"male"
103,"0","960","determines",28,"male"
103,"1","510","leads to",28,"male"
103,"0","1053","stops",28,"male"
103,"1","411","leads to",28,"male"
103,"1","607","determines",28,"male"
103,"1","455","influences",28,"male"
103,"0","941","blocks",28,"male"
103,"0","910","precludes",28,"male"
103,"0","897","affects",28,"male"
103,"0","778","ceases",28,"male"
103,"1","328","produces",28,"male"
103,"0","801","avoids",28,"male"
103,"1","503","averts",28,"male"
103,"1","488","halts",28,"male"
103,"0","912","results in",28,"male"
103,"0","790","blocks",28,"male"
103,"1","329","predicts",28,"male"
103,"0","813","ends",28,"male"
103,"0","704","ceases",28,"male"
103,"0","1120","avoids",28,"male"
103,"1","245","precludes",28,"male"
103,"1","576","stops",28,"male"
103,"0","1275","starts",28,"male"
103,"0","1004","precludes",28,"male"
103,"1","505","halts",28,"male"
103,"1","482","avoids",28,"male"
103,"1","508","leads to",28,"male"
103,"0","770","stops",28,"male"
103,"1","473","predicts",28,"male"
103,"1","528","results in",28,"male"
103,"1","397","starts",28,"male"
103,"0","914","ceases",28,"male"
103,"1","420","affects",28,"male"
103,"1","503","influences",28,"male"
103,"1","855","produces",28,"male"
103,"1","478","determines",28,"male"
103,"0","829","averts",28,"male"
103,"0","896","blocks",28,"male"
103,"1","437","ends",28,"male"
103,"1","624","affects",28,"male"
103,"1","435","influences",28,"male"
103,"1","572","starts",28,"male"
103,"1","491","ends",28,"male"
103,"1","585","predicts",28,"male"
103,"0","816","precludes",28,"male"
103,"0","888","halts",28,"male"
103,"1","382","leads to",28,"male"
103,"0","851","avoids",28,"male"
103,"1","554","results in",28,"male"
103,"0","885","ceases",28,"male"
103,"1","407","produces",28,"male"
103,"1","406","determines",28,"male"
103,"0","990","stops",28,"male"
103,"1","274","predicts",28,"male"
103,"1","410","affects",28,"male"
103,"0","810","averts",28,"male"
103,"1","238","starts",28,"male"
103,"0","1153","blocks",28,"male"
103,"0","702","avoids",28,"male"
103,"0","850","blocks",28,"male"
103,"0","823","ends",28,"male"
103,"1","406","produces",28,"male"
103,"0","846","stops",28,"male"
103,"1","297","determines",28,"male"
103,"0","811","halts",28,"male"
103,"0","679","ceases",28,"male"
103,"0","813","results in",28,"male"
103,"1","301","influences",28,"male"
103,"0","749","precludes",28,"male"
103,"0","637","averts",28,"male"
103,"1","231","leads to",28,"male"
103,"0","742","ends",28,"male"
103,"0","761","halts",28,"male"
103,"1","310","leads to",28,"male"
103,"1","316","affects",28,"male"
103,"1","373","produces",28,"male"
103,"0","847","blocks",28,"male"
103,"1","254","results in",28,"male"
103,"0","764","precludes",28,"male"
103,"0","827","ceases",28,"male"
103,"0","768","averts",28,"male"
103,"0","577","avoids",28,"male"
103,"0","679","predicts",28,"male"
103,"1","242","determines",28,"male"
103,"1","322","starts",28,"male"
103,"0","746","stops",28,"male"
103,"0","623","precludes",28,"male"
103,"1","200","influences",28,"male"
103,"1","328","produces",28,"male"
103,"0","699","stops",28,"male"
103,"1","82","affects",28,"male"
103,"1","338","predicts",28,"male"
103,"0","764","ceases",28,"male"
103,"1","143","starts",28,"male"
103,"0","788","ends",28,"male"
103,"0","730","avoids",28,"male"
103,"1","332","results in",28,"male"
103,"0","711","blocks",28,"male"
103,"0","688","averts",28,"male"
103,"0","465","halts",28,"male"
103,"0","804","leads to",28,"male"
103,"1","267","influences",28,"male"
103,"1","283","determines",28,"male"
100,"1","4456","blocks",44,"male"
100,"1","2124","stops",44,"male"
100,"1","2859","precludes",44,"male"
100,"1","2499","predicts",44,"male"
100,"1","1907","halts",44,"male"
100,"0","3230","ends",44,"male"
100,"1","1236","leads to",44,"male"
100,"1","1894","affects",44,"male"
100,"1","1897","determines",44,"male"
100,"1","1761","ceases",44,"male"
100,"1","1620","avoids",44,"male"
100,"1","1115","influences",44,"male"
100,"1","1181","averts",44,"male"
100,"1","1060","results in",44,"male"
100,"1","927","averts",44,"male"
100,"1","1843","ceases",44,"male"
100,"0","3025","avoids",44,"male"
100,"1","1654","produces",44,"male"
100,"1","1282","precludes",44,"male"
100,"1","768","halts",44,"male"
100,"1","635","blocks",44,"male"
100,"1","570","stops",44,"male"
100,"1","556","ends",44,"male"
100,"1","632","starts",44,"male"
100,"1","824","influences",44,"male"
100,"1","693","leads to",44,"male"
100,"1","1819","results in",44,"male"
100,"1","616","starts",44,"male"
100,"1","1783","produces",44,"male"
100,"1","660","halts",44,"male"
100,"1","1635","affects",44,"male"
100,"1","1151","determines",44,"male"
100,"1","1148","predicts",44,"male"
100,"1","627","ends",44,"male"
100,"1","458","stops",44,"male"
100,"1","718","starts",44,"male"
100,"1","612","blocks",44,"male"
100,"0","2195","avoids",44,"male"
100,"0","1600","results in",44,"male"
100,"1","882","ceases",44,"male"
100,"0","2221","averts",44,"male"
100,"1","903","determines",44,"male"
100,"1","1078","precludes",44,"male"
100,"1","1119","leads to",44,"male"
100,"0","4037","avoids",44,"male"
100,"1","1318","ceases",44,"male"
100,"1","616","ends",44,"male"
100,"0","1143","averts",44,"male"
100,"1","2379","produces",44,"male"
100,"1","1057","affects",44,"male"
100,"1","657","blocks",44,"male"
100,"1","1383","influences",44,"male"
100,"1","580","stops",44,"male"
100,"0","1565","precludes",44,"male"
100,"1","771","predicts",44,"male"
100,"1","1119","affects",44,"male"
100,"1","1145","halts",44,"male"
100,"1","961","produces",44,"male"
100,"1","618","ends",44,"male"
100,"1","1257","ceases",44,"male"
100,"1","553","starts",44,"male"
100,"1","782","leads to",44,"male"
100,"1","1564","determines",44,"male"
100,"1","749","influences",44,"male"
100,"1","1990","results in",44,"male"
100,"1","572","stops",44,"male"
100,"1","1837","precludes",44,"male"
100,"1","987","predicts",44,"male"
100,"0","2491","averts",44,"male"
100,"1","895","affects",44,"male"
100,"0","2093","results in",44,"male"
100,"1","1180","predicts",44,"male"
100,"0","2082","avoids",44,"male"
100,"1","1040","produces",44,"male"
100,"1","828","blocks",44,"male"
100,"1","1636","determines",44,"male"
100,"1","985","starts",44,"male"
100,"1","1110","influences",44,"male"
100,"1","690","leads to",44,"male"
100,"1","678","halts",44,"male"
100,"1","1991","ceases",44,"male"
100,"1","714","blocks",44,"male"
100,"1","713","influences",44,"male"
100,"1","2696","determines",44,"male"
100,"1","623","stops",44,"male"
100,"1","678","starts",44,"male"
100,"1","635","ends",44,"male"
100,"0","1219","averts",44,"male"
100,"1","1032","halts",44,"male"
100,"0","1216","avoids",44,"male"
